CORE_otu	db_id	source	ISR_len	genus	family	order	class	phylum
Enterococcus faecalis	SEQ12938	Enterococcus faecalis EnGen0344	351	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus faecalis	SEQ12971	Enterococcus faecalis EnGen0326	249	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus faecalis	SEQ12917	Enterococcus faecalis 68A	250	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus faecalis	SEQ12914	Enterococcus faecalis OG1RF	937	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus faecalis	SEQ12945	Enterococcus faecalis	351	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus faecalis	SEQ12966	Enterococcus faecalis	350	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus faecalis	SEQ12912	Enterococcus faecalis EnGen0366	249	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus faecalis	SEQ12916	Enterococcus faecalis EnGen0340	249	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus faecalis	SEQ12967	Enterococcus faecalis	351	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus faecalis	SEQ12911	Enterococcus faecalis	249	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus italicus	SEQ12983	Enterococcus sulfureus ATCC 49903	250	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus italicus	SEQ12984	Enterococcus sulfureus ATCC 49903	249	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus italicus	SEQ12982	Enterococcus sulfureus ATCC 49903	343	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Enterococcus oral taxon A43	SEQ13029	Enterococcus faecium EnGen0189	464	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
Escherichia coli	SEQ5546	Escherichia coli DEC10B	459	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ2315	Salmonella enterica subsp. enterica serovar Adelaide	377	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ2483	Salmonella enterica subsp. enterica serovar Typhimurium	805	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ4848	Escherichia coli	474	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ6374	Shigella dysenteriae 1617	698	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ5879	Escherichia coli	855	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ5323	Escherichia coli Nissle 1917	735	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ7201	Escherichia coli HVH 6 (3-8296502)	381	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ6887	Escherichia coli 93.0624	476	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ5558	Escherichia coli P0304816.6	454	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ6329	Escherichia coli 100329	464	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ7523	Shigella flexneri S5717	829	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ4652	Escherichia coli	457	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ6283	Shigella dysenteriae 155-74	378	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ7632	Salmonella enterica subsp. enterica serovar Typhimurium	686	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ5602	Salmonella enterica subsp. enterica serovar Newport str. L0167	379	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ4693	Shigella dysenteriae 1617	370	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ6813	Escherichia coli DEC6D	462	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ2352	Salmonella enterica subsp. enterica serovar Isangi	375	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ5249	Escherichia coli EC1738	380	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ1862	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000189	377	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ2491	Salmonella enterica subsp. enterica serovar Newport str. L0167	538	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ5528	Escherichia coli	464	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ2586	Salmonella enterica	377	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ1900	Salmonella enterica subsp. enterica serovar Newport str. CVM N1543	462	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ6710	Escherichia coli DEC14C	467	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ6516	Escherichia coli 3-105-05_S1_C1	483	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ4389	Escherichia coli	997	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ4258	Escherichia coli	379	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ1922	Salmonella enterica subsp. enterica serovar Antsalova str. S01-0511	416	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ6717	Escherichia coli	465	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ1893	Salmonella enterica subsp. enterica serovar Waycross	377	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ6526	Escherichia coli	382	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Escherichia coli	SEQ1895	Salmonella enterica subsp. enterica serovar Apapa str. SA20060561	416	Escherichia	Enterobacteriaceae	Enterobacteriales	Gammaproteobacteria	Proteobacteria
Eubacterium saphenum	SEQ16062	Eubacterium saphenum ATCC 49989	389	unclassified Clostridiales C	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes
Eubacterium sulci infirmum	SEQ13867	Eubacterium sulci ATCC 35585	369	unclassified Clostridiales C	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes
Eubacterium sulci infirmum	SEQ12461	Eubacterium infirmum F0142	356	unclassified Clostridiales C	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes
Eubacterium sulci infirmum	SEQ13866	Eubacterium sulci ATCC 35585	368	unclassified Clostridiales C	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes
Eubacterium yurii	SEQ13144	[Eubacterium] yurii subsp. margaretiae ATCC 43715	677	unclassified Peptostreptococcaceae	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ12386	Exiguobacterium sp. SH31	170	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ12373	Exiguobacterium aurantiacum DSM 6208	359	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ12387	Exiguobacterium sp. SH31	170	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ12372	Exiguobacterium aurantiacum DSM 6208	356	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ12385	Exiguobacterium chiriqhucha	168	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ12374	Exiguobacterium sp. SH31	362	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ12382	Exiguobacterium aurantiacum DSM 6208	168	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ12381	Exiguobacterium aurantiacum DSM 6208	167	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ12383	Exiguobacterium aurantiacum DSM 6208	167	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ12369	Exiguobacterium chiriqhucha	358	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ12384	Exiguobacterium chiriqhucha	169	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium aurantiacum mexicanum	SEQ16003	Exiguobacterium chiriqhucha	356	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12152	Exiguobacterium oxidotolerans JCM 12280	189	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12164	Exiguobacterium antarcticum B7	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12172	Exiguobacterium sp. MH3	188	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12149	Exiguobacterium oxidotolerans JCM 12280	189	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12155	Exiguobacterium oxidotolerans JCM 12280	400	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12171	Exiguobacterium sp. MH3	189	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12160	Exiguobacterium sibiricum 255-15	191	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12175	Exiguobacterium sp. ZWU0009	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12178	Exiguobacterium sibiricum 7-3	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12157	Exiguobacterium oxidotolerans	677	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12165	Exiguobacterium sibiricum 255-15	191	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12145	Exiguobacterium antarcticum DSM 14480	189	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12159	Exiguobacterium antarcticum DSM 14480	394	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12144	Exiguobacterium antarcticum B7	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12179	Exiguobacterium undae 190-11	393	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12180	Exiguobacterium sp. RIT341	382	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12166	Exiguobacterium sibiricum 255-15	191	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12177	Exiguobacterium sp. KKBO11	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12174	Exiguobacterium acetylicum DSM 20416	188	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12156	Exiguobacterium oxidotolerans	399	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12176	Exiguobacterium undae 190-11	189	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12184	Exiguobacterium sibiricum 255-15	390	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12183	Exiguobacterium sibiricum 255-15	390	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12182	Exiguobacterium acetylicum DSM 20416	385	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12158	Exiguobacterium antarcticum DSM 14480	394	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12162	Exiguobacterium antarcticum B7	394	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12163	Exiguobacterium antarcticum B7	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12148	Exiguobacterium oxidotolerans	188	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12151	Exiguobacterium sp. KRL4	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12170	Exiguobacterium sp. U13-1	188	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12173	Exiguobacterium sp. U13-1	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12169	Exiguobacterium sp. U13-1	191	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12154	Exiguobacterium oxidotolerans JCM 12280	398	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12181	Exiguobacterium sp. Leaf196	383	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12168	Exiguobacterium sp. U13-1	191	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12167	Exiguobacterium undae DSM 14481	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12150	Exiguobacterium oxidotolerans JCM 12280	189	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12161	Exiguobacterium sibiricum 255-15	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12147	Exiguobacterium antarcticum DSM 14480	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12143	Exiguobacterium antarcticum B7	189	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium oxidotolerans	SEQ12146	Exiguobacterium antarcticum DSM 14480	190	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium profundum	SEQ12379	Exiguobacterium sp. AT1b	167	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium profundum	SEQ12378	Exiguobacterium sp. AT1b	168	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium profundum	SEQ12368	Exiguobacterium sp. AT1b	349	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium profundum	SEQ12371	Exiguobacterium marinum DSM 16307	352	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium profundum	SEQ12375	Exiguobacterium marinum DSM 16307	168	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium profundum	SEQ12370	Exiguobacterium marinum DSM 16307	352	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium profundum	SEQ12377	Exiguobacterium sp. HVEsp1	168	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium profundum	SEQ12376	Exiguobacterium sp. NG55	168	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium profundum	SEQ12390	Exiguobacterium sp. NG55	349	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Exiguobacterium profundum	SEQ12367	Exiguobacterium sp. NG55	349	Exiguobacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes
Filifactor alocis	SEQ16008	Filifactor alocis ATCC 35896	636	Filifactor	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes
Filifactor alocis	SEQ16007	Filifactor alocis ATCC 35896	619	Filifactor	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes
Fusobacterium nbw727a02c1	SEQ13401	Fusobacterium massiliense	325	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13194	Fusobacterium nucleatum subsp. animalis 21_1A	336	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13193	Fusobacterium nucleatum subsp. animalis 7_1	161	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13195	Fusobacterium nucleatum subsp. animalis F0419	161	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13190	Fusobacterium nucleatum subsp. animalis	336	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13191	Fusobacterium nucleatum subsp. animalis 7_1	336	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13192	Fusobacterium nucleatum subsp. animalis 7_1	161	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13397	Fusobacterium nucleatum subsp. animalis 4_8	160	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13162	Fusobacterium nucleatum subsp. animalis	161	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13140	Fusobacterium nucleatum CTI-5	336	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13396	Fusobacterium nucleatum subsp. animalis	161	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13395	Fusobacterium nucleatum CTI-3	336	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13142	Fusobacterium nucleatum subsp. animalis 21_1A	161	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13117	Fusobacterium nucleatum subsp. animalis	161	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. animalis	SEQ13141	Fusobacterium nucleatum subsp. animalis F0419	335	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. fusiforme	SEQ13114	Fusobacterium nucleatum subsp. vincentii ATCC 49256	151	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. fusiforme	SEQ13113	Fusobacterium nucleatum subsp. vincentii 3_1_36A2	152	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. fusiforme	SEQ13109	Fusobacterium nucleatum subsp. fusiforme ATCC 51190	327	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. fusiforme	SEQ13111	Fusobacterium nucleatum CTI-7	339	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. fusiforme	SEQ13185	Fusobacterium nucleatum subsp. vincentii 3_1_27	151	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. fusiforme	SEQ13110	Fusobacterium nucleatum subsp. vincentii 3_1_36A2	327	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. fusiforme	SEQ13116	Fusobacterium nucleatum subsp. vincentii ChDC F8	152	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. fusiforme	SEQ13112	Fusobacterium nucleatum subsp. vincentii 4_1_13	152	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. fusiforme	SEQ13115	Fusobacterium nucleatum subsp. vincentii 3_1_27	151	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. fusiforme	SEQ13108	Fusobacterium nucleatum subsp. vincentii ChDC F8	152	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
Fusobacterium nucleatum subsp. fusiforme	SEQ13204	Fusobacterium nucleatum subsp. vincentii 3_1_27	325	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria
